text,favorited,created,statusSource,retweetCount,,,
"RT @ddale8: Kevin McCarthy warned on Fox that there are 5,000 prisoners who “just left Afghanistan” and are hoping to cross US borders. The…",FALSE,26-08-2021 03:01,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",9172,,,
"RT @zahrasultani_: If you think ppl of Afghanistan -even the most illiterate- are ok with calling Taliban “brothers” &amp; it’s not a big deal,…",FALSE,26-08-2021 03:01,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",590,,,
"RT @GregAbbott_TX: If Biden bows to the Taliban, how can be expect him to stand up to China and Russia?

America's foreign policy position…",FALSE,26-08-2021 03:01,"<a href=\https://mobile.twitter.com\"" rel=\""nofollow\"">Twitter Web App</a>""",76,,,
"RT @ddale8: Kevin McCarthy warned on Fox that there are 5,000 prisoners who “just left Afghanistan” and are hoping to cross US borders. The…",FALSE,26-08-2021 03:01,"<a href=\http://twitter.com/#!/download/ipad\"" rel=\""nofollow\"">Twitter for iPad</a>""",9172,,,
"RT @France24_en: \The scene is increasingly panicked and chaotic (...) No #Afghan citizens are being let through by the #Taliban.\""",,,,,,,
,,,,,,,
"Western…""",FALSE,26-08-2021 09:46,"<a href=\https://mobile.twitter.com\"" rel=\""nofollow\"">Twitter Web App</a>""",30,,,
"Image of women in chain after Taliban seized Afghanistan? <U+274C>

<U+0001F1EE><U+0001F1F6> The image has been doctored to add a steel chain; t… https://t.co/zoH3Muu1zb",FALSE,26-08-2021 09:46,"<a href=\https://about.twitter.com/products/tweetdeck\"" rel=\""nofollow\"">TweetDeck</a>""",0,,,
RT @AskAnshul: 1. Protests across Rajasthan's Jaisalmer against the Alladin Khan Memorial Cricket tournament because a team named 'Taliban…,FALSE,26-08-2021 09:46,"<a href=\http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>""",1242,,,
"RT @PanjshirProvin1: Accept the fact. 
When I wrote this 3 days ago Indians didn’t like it now here is the Taliban allies in #Kashmir. 
-
#…",FALSE,26-08-2021 09:46,"<a href=\http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>""",1,,,
"RT @MeidasTouch: Kevin McCarthy is whining that 5,000 Taliban prisoners were released in Afghanistan. Maybe he should take it up with the g…",FALSE,26-08-2021 09:46,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",5382,,,
"RT @PressTV: Founder of US mercenary firm Blackwater charging people $6,500 to escape Kabul chaos
https://t.co/qgI09A6bSf",FALSE,26-08-2021 09:46,"<a href=\https://mobile.twitter.com\"" rel=\""nofollow\"">Twitter Web App</a>""",17,,,
"RT @filmervishal: Taliban is the original builder of Afghanistan. 

Razakars were original builders of Bangladesh.

Jaish e Muhammad is the…",FALSE,26-08-2021 09:46,"<a href=\http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>""",13,,,
"Further, Jaishankar says that frequent firing incidents near #Kabulairport, multiple checkpoints by various groups… https://t.co/4Z8HFYWEuI",FALSE,26-08-2021 09:46,"<a href=\http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>""",1,,,
"RT @SHAHKK14: #AntiPakPropagandaExposed
Incompetent &amp; corrupt Afghan govt squander the chance to govern and develop Afghanistan, which allo…",FALSE,26-08-2021 09:46,"<a href=\http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>""",1,,,
RT @TRACEYALISON1: Pen Farthing stuck at Kabul Airport with staff and animals after Taliban 'block evacuation' #kabulairport #OperationArk…,FALSE,26-08-2021 09:46,"<a href=\https://mobile.twitter.com\"" rel=\""nofollow\"">Twitter Web App</a>""",2,,,
RT @hallaboutafrica: Kampala will never look so good for one Ugandan desperate to get out of Afghanistan. Wall Street Journal is reporting…,FALSE,26-08-2021 09:46,"<a href=\https://mobile.twitter.com\"" rel=\""nofollow\"">Twitter Web App</a>""",58,,,
Muhammad Ali said he dreamt of building a cryptocurrency business before the Taliban began its sweep through Afghan… https://t.co/16Wd7g2CTb,FALSE,26-08-2021 09:46,"<a href=\https://webnow.company\"" rel=\""nofollow\"">webnowcompany</a>""",0,,,
RT @NoraMulready: Over last week I've seen @stonewalluk use every tool in its armoury to get LGBTQ+ people out of Afghanistan. People who a…,FALSE,26-08-2021 09:46,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",106,,,
"RT @ddale8: Kevin McCarthy warned on Fox that there are 5,000 prisoners who “just left Afghanistan” and are hoping to cross US borders. The…",FALSE,26-08-2021 09:46,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",9951,,,
RT @GuardianAus: Afghanistan reports of torture and killing contradict Taliban’s promises https://t.co/kczinfRza4,FALSE,26-08-2021 09:46,"<a href=\https://m1.t7w.co\"" rel=\""nofollow\"">T7 App</a>""",12,,,
"RT @AFP: VIDEO: <U+0001F1FA><U+0001F1F8> The US was \aggressively\"" reaching out to roughly 1","000 Americans still in #Afghanistan to see if \""they still want to le…""",NA,NA,jazmasigan_2,NA,,
RT @GasantAbarder: Where was all this Afghanistan analysis over the last 20 years? I can't swing my arms without hitting an expert. The maj…,FALSE,26-08-2021 09:46,"<a href=\http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>""",8,,,
"RT @MeFixerr: Afghans who are claiming they are running away from Taliban ought to be given options like Rawanda, Ethopia, Mozambique; lets…",FALSE,26-08-2021 09:46,"<a href=\http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>""",119,,,
"@natiqmalikzada @BBCYaldaHakim Pakistan should not allow them at all, or else they will keep getting blamed for giv… https://t.co/Od5DdltRA8",FALSE,26-08-2021 09:46,"<a href=\http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>""",0,,,
"<U+2757><U+FE0F>News about #ISIS terrorists moving towards Turkish troops in #Libya

<U+0001F449>inspired by #Taliban's pressure on #Turkey… https://t.co/S0ID13MfMC",FALSE,26-08-2021 09:46,"<a href=\https://mobile.twitter.com\"" rel=\""nofollow\"">Twitter Web App</a>""",0,,,
"RT @kmanveen_: With the Taliban takeover of Afghanistan, the history of the minuscule but important Sikh community in the country could be…",FALSE,26-08-2021 09:46,"<a href=\http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>""",2,,,
"RT @the_truepicture: As the world watches Afghan women &amp;children escape the Taliban rule, measures taken by Modi Govt now appear foresighte…",FALSE,26-08-2021 09:46,"<a href=\https://mobile.twitter.com\"" rel=\""nofollow\"">Twitter Web App</a>""",1,,,
RT @AskAnshul: 1. Protests across Rajasthan's Jaisalmer against the Alladin Khan Memorial Cricket tournament because a team named 'Taliban…,FALSE,26-08-2021 09:46,"<a href=\http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>""",1242,,,
Afghan public should consider him as a strong leader and Masood as the strong commander to safegaurd Afghanistan fr… https://t.co/jK1J4WzzpH,FALSE,26-08-2021 09:46,"<a href=\https://mobile.twitter.com\"" rel=\""nofollow\"">Twitter Web App</a>""",0,,,
RT @newsmax: President Biden cracked a joke when asked by a reporter what he plans to do if U.S. citizens remain in Afghanistan following t…,FALSE,26-08-2021 09:46,"<a href=\https://mobile.twitter.com\"" rel=\""nofollow\"">Twitter Web App</a>""",23,,,
"RT @axidentaliberal: @atrupar The debacle we see in Afghanistan today

Began with Nikki Haley in 2018

When she worked for the Trump admini…",FALSE,26-08-2021 09:46,"<a href=\http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>""",206,,,
"RT @Chellaney: Afghanistan has now returned as Pakistan’s cash cow—from opium poppy cultivation to trade in illicit arms, narcotics and ter…",FALSE,26-08-2021 09:46,"<a href=\https://mobile.twitter.com\"" rel=\""nofollow\"">Twitter Web App</a>""",47,,,
RT @OsintUpdates: #BreakingNews: <U+0001F6A8> A @TOLOnews reporter Zian Khan Yaad brutally beaten by Taliban fighters in the center of Kabul city as h…,FALSE,26-08-2021 09:46,"<a href=\http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>""",8,,,
RT @RealDrGina: I have a friend desperately trying to get out of Afghanistan.  He helped out military.  Taliban has a death order on him.…,FALSE,26-08-2021 09:46,"<a href=\http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>""",543,,,
"RT @MailOnline: Music will be banned in Afghanistan and women will need a male chaperone if they travel alone for three days, Taliban leade…",FALSE,26-08-2021 09:46,"<a href=\http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>""",162,,,
RT @yarotrof: “The contractors also took proprietary software and weapons systems with them. They physically removed our helicopter missile…,FALSE,26-08-2021 09:46,"<a href=\http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>""",277,,,
"RT @fpjindia: #Mumbai: Centre should take all parties in confidence on #Afghanistan issue, says @nawabmalikncp 
#Taliban #Kabul 
https://t.…",FALSE,26-08-2021 09:46,"<a href=\http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>""",3,,,
RT @zerohedge: Taliban Secures World's Largest Lithium Deposits After US Withdrawal From Afghanistan https://t.co/6PoHCIXEaS,FALSE,26-08-2021 09:45,"<a href=\http://twitter.com/#!/download/ipad\"" rel=\""nofollow\"">Twitter for iPad</a>""",13,,,
@USMC___ @SandDollar04 @DonaldJTrumpJr Leader of taliban was released by Obama. Yes Trump wanted to leave Afghanist… https://t.co/7vG1vqNLlM,FALSE,26-08-2021 09:45,"<a href=\http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>""",0,,,
"RT @BBCYaldaHakim: The Taliban has appointed former Guantanamo detainee mullah Abdul Qayyum Zakir as acting defence minister, according to…",FALSE,26-08-2021 09:45,"<a href=\http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>""",318,,,
RT @zerohedge: Taliban Secures World's Largest Lithium Deposits After US Withdrawal From Afghanistan https://t.co/6PoHCIXEaS,FALSE,26-08-2021 09:45,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",13,,,
Thousands of #Afghans are seen sitting in a cramped space in the scorching heat at the #SpinBoldak border to escape… https://t.co/IzQ0v90iKV,FALSE,26-08-2021 09:45,"<a href=\https://mobile.twitter.com\"" rel=\""nofollow\"">Twitter Web App</a>""",0,,,
"Sean Parnell: Taliban is dictating terms to greatest military might in the world
Rep. Jim Banks and Sean Parnell we… https://t.co/DW1yhRYaSE",FALSE,26-08-2021 09:45,"<a href=\https://mobile.twitter.com\"" rel=\""nofollow\"">Twitter Web App</a>""",0,,,
RT @OpIndia_com: ‘Maybe Taliban sent him to India’: Petition filed against Tamal Bhattacharya for praising Taliban after his evacuation fro…,FALSE,26-08-2021 09:45,"<a href=\https://mobile.twitter.com\"" rel=\""nofollow\"">Twitter Web App</a>""",191,,,
"RT @IhteshamAfghan: Spinboldak: A large number of Afghans Want to Enter Pakistan, But Pakistani Authorities with their Proxies Taliban On t…",FALSE,26-08-2021 09:45,"<a href=\http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>""",149,,,
I Commanded Afghan Troops This Year. We Were Betrayed. https://t.co/tuN4E1lnkK,FALSE,26-08-2021 09:45,"<a href=\https://mobile.twitter.com\"" rel=\""nofollow\"">Twitter Web App</a>""",0,,,
RT @AskAnshul: 1. Protests across Rajasthan's Jaisalmer against the Alladin Khan Memorial Cricket tournament because a team named 'Taliban…,FALSE,26-08-2021 09:45,"<a href=\http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>""",1242,,,
"RT @hadisaifi22: <U+0001F6A8> <U+0001F6A8> <U+0001F4E2>
Please share &amp; retweet this campaign the fund URGENTLY needed to start evacuation from Afghanistan.
#Afghanistan #Ha…",FALSE,26-08-2021 09:45,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",1,,,
"RT @SenTedCruz: President Biden must immediately, clearly, and unapologetically tell the world— including Taliban terrorists—the United Sta…",FALSE,26-08-2021 09:45,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",2776,,,
RT @TOLOnews: TOLOnews reporter Ziar Yaad and his cameraman were beaten by Taliban in #Kabul city while they were working on a report on We…,FALSE,26-08-2021 09:45,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",139,,,
"RT @Natsecjeff: Tomorrow is Friday, big day of the week for Muslims. So naturally Taliban's \Invitation and Guidance Commission\"" has releas…""",FALSE,26-08-2021 09:45,"<a href=\http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>""",2,,,
RT @zerohedge: Taliban Secures World's Largest Lithium Deposits After US Withdrawal From Afghanistan https://t.co/6PoHCIXEaS,FALSE,26-08-2021 09:45,"<a href=\https://mobile.twitter.com\"" rel=\""nofollow\"">Twitter Web App</a>""",13,,,
"RT @Natsecjeff: Tomorrow is Friday, big day of the week for Muslims. So naturally Taliban's \Invitation and Guidance Commission\"" has releas…""",FALSE,26-08-2021 09:45,"<a href=\https://mobile.twitter.com\"" rel=\""nofollow\"">Twitter Web App</a>""",2,,,
"RT @ItsShubhangi: After surrendering Afghanistan to Taliban, looks like Biden Administration has surrendered to Covid as well. 

24 Aug:
1,…",FALSE,26-08-2021 09:45,"<a href=\http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>""",429,,,
"RT @TIME: \What will happen when the world looks away?\"" An Afghan teacher on how the world can protect girls from the Taliban",,,,,,,
"https://t.co/…""",FALSE,26-08-2021 09:45,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",39,,,
RT @farnazfassihi: A 345-seat chartered plane to evacuate Afghans leaves Kabul empty today because they couldn't get through Taliban checkp…,FALSE,26-08-2021 09:45,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",1473,,,
It is understandable why the defeated Western forces and India want to see a fragmented and divided Afghanistan pos… https://t.co/MpK4UuATRY,FALSE,26-08-2021 09:45,"<a href=\https://mobile.twitter.com\"" rel=\""nofollow\"">Twitter Web App</a>""",0,,,
"Accept the fact. 
When I wrote this 3 days ago Indians didn’t like it now here is the Taliban allies in #Kashmir.… https://t.co/B2ASS2UYoD",FALSE,26-08-2021 09:45,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",1,,,
@Hassan_Nasirr Isi spread hate against pakistani Taliban but they want afghan Taliban regime to rule Kabul Afghanis… https://t.co/Ee2dbA6JFK,FALSE,26-08-2021 09:45,"<a href=\http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>""",0,,,
RT @tweetofrachna: @AskAnshul Tamal Bhattacharya should be sent to Afghanistan to his Talibani brothers in the same flight from which he wa…,FALSE,26-08-2021 09:45,"<a href=\http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>""",11,,,
"“When the U.S. invaded Afghanistan in 2001, the global economy looked a lot different: Tesla Inc. wasn’t a company,… https://t.co/pTIvnIfTTz",FALSE,26-08-2021 09:45,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",0,,,
